customer_id,transaction_date,product_name,quantity,total_amount,status
CUST_0840,2023-07-31,USB-C Dock,1,180,Completed
CUST_0934,2023-06-11,USB-C Dock,1,180,Completed
CUST_1980,2023-02-21,Mechanical Keyboard,1,120,Completed
CUST_0515,2022-12-27,Monitor 27in,1,350,Completed
CUST_0860,2022-11-23,Ethernet Cable,2,50,Completed
CUST_1384,2023-09-05,Enterprise Server,1,4500,Completed
CUST_1712,2022-09-17,USB-C Dock,10,1800,Completed
CUST_1055,2023-08-21,Monitor 27in,1,350,Completed
CUST_1062,2022-07-13,Gaming Laptop,1,1500,Completed
CUST_1549,2022-06-26,Enterprise Server,1,4500,Completed
CUST_1090,2024-04-13,Monitor 27in,1,350,Completed
CUST_0579,2022-07-01,Gaming Laptop,1,-1500,Returned
CUST_1508,2022-12-27,Ethernet Cable,1,25,Completed
CUST_0648,2024-01-18,Mechanical Keyboard,1,120,Completed
CUST_0078,2024-07-01,Monitor 27in,1,350,Completed
CUST_1652,2023-05-02,Mechanical Keyboard,1,120,Completed
CUST_1780,2023-07-09,USB-C Dock,1,180,Completed
CUST_1086,2024-08-19,Monitor 27in,1,350,Completed
CUST_0680,2023-02-07,Ethernet Cable,2,50,Completed
CUST_1073,2023-03-23,Ethernet Cable,5,125,Completed
CUST_0033,2022-12-10,Gaming Laptop,3,4500,Completed
CUST_1054,2023-11-28,Mechanical Keyboard,3,360,Completed
CUST_1693,2023-01-19,Mechanical Keyboard,3,360,Completed
CUST_0030,2023-02-01,Mechanical Keyboard,1,120,Completed
CUST_1000,2023-05-29,Monitor 27in,1,350,Completed
CUST_0425,2023-01-02,Ethernet Cable,3,75,Completed
CUST_0180,2022-10-28,Monitor 27in,2,700,Completed
CUST_1191,2024-05-18,Ethernet Cable,1,25,Completed
CUST_0693,2022-08-21,Enterprise Server,3,13500,Completed
CUST_1250,2024-03-27,Mechanical Keyboard,20,2400,Completed
CUST_1393,2023-11-26,Gaming Laptop,5,-7500,Returned
CUST_1011,2023-03-27,Mechanical Keyboard,2,240,Completed
CUST_0752,2023-05-07,Monitor 27in,3,1050,Completed
CUST_1380,2024-07-02,Monitor 27in,1,350,Completed
CUST_0714,2022-12-25,USB-C Dock,1,180,Completed
CUST_0018,2023-04-26,USB-C Dock,1,180,Completed
CUST_0865,2023-02-25,Ethernet Cable,1,25,Completed
CUST_1496,2023-07-18,Enterprise Server,1,4500,Completed
CUST_1734,2022-08-12,Enterprise Server,1,4500,Completed
CUST_1827,2022-11-17,Gaming Laptop,2,3000,Completed
CUST_1420,2022-08-21,Monitor 27in,1,350,Completed
CUST_0014,2024-06-03,Monitor 27in,1,350,Completed
CUST_0477,2024-03-11,Monitor 27in,1,350,Completed
CUST_1973,2022-10-02,Monitor 27in,10,3500,Completed
CUST_1475,2023-07-12,Monitor 27in,1,350,Completed
CUST_1336,2023-03-12,Gaming Laptop,3,4500,Completed
CUST_1897,2023-08-06,Gaming Laptop,2,3000,Completed
CUST_0943,2022-11-29,Ethernet Cable,1,25,Completed
CUST_0538,2023-02-24,Gaming Laptop,1,1500,Completed
CUST_0930,2023-06-04,Ethernet Cable,1,25,Completed
CUST_1820,2024-09-25,Monitor 27in,2,700,Completed
CUST_1519,2023-11-04,USB-C Dock,3,540,Completed
CUST_1922,2023-12-13,Enterprise Server,1,4500,Completed
CUST_0644,2022-09-22,Enterprise Server,3,13500,Completed
CUST_1307,2022-04-19,USB-C Dock,5,900,Completed
CUST_1929,2023-10-25,Monitor 27in,2,700,Completed
CUST_0054,2023-01-02,Ethernet Cable,1,25,Completed
CUST_1155,2023-05-22,USB-C Dock,2,360,Completed
CUST_1343,2022-10-18,Ethernet Cable,1,25,Completed
CUST_1561,2023-04-13,Gaming Laptop,1,1500,Completed
CUST_0895,2022-03-10,Enterprise Server,2,9000,Completed
CUST_1670,2023-05-02,Gaming Laptop,1,1500,Completed
CUST_1312,2022-05-08,Ethernet Cable,3,75,Completed
CUST_1189,2023-12-23,Mechanical Keyboard,2,240,Completed
CUST_1706,2022-09-14,USB-C Dock,1,180,Completed
CUST_0972,2024-02-24,Enterprise Server,2,9000,Completed
CUST_0250,2024-03-05,Monitor 27in,1,350,Completed
CUST_0699,2024-05-26,Enterprise Server,2,9000,Completed
CUST_1892,2023-11-03,Ethernet Cable,1,25,Completed
CUST_0747,2022-08-22,Monitor 27in,1,350,Completed
CUST_1541,2024-02-26,Enterprise Server,1,4500,Completed
CUST_0746,2023-01-12,USB-C Dock,1,180,Completed
CUST_1014,2022-11-14,Enterprise Server,2,9000,Completed
CUST_0333,2022-12-12,Monitor 27in,5,1750,Completed
CUST_0081,2023-05-11,Enterprise Server,1,4500,Completed
CUST_0899,2024-02-05,Ethernet Cable,1,25,Completed
CUST_1701,2023-02-20,Gaming Laptop,10,15000,Completed
CUST_0706,2023-10-20,Enterprise Server,1,-4500,Returned
CUST_1060,2023-07-30,Enterprise Server,1,4500,Completed
CUST_0144,2023-03-16,Monitor 27in,2,700,Completed
CUST_1810,2022-08-27,Mechanical Keyboard,2,240,Completed
CUST_0215,2023-08-01,Ethernet Cable,1,25,Completed
CUST_1991,2024-01-13,USB-C Dock,10,1800,Completed
CUST_1860,2022-07-29,Monitor 27in,2,700,Completed
CUST_0501,2023-03-07,Mechanical Keyboard,1,120,Completed
CUST_0930,2022-12-17,USB-C Dock,2,360,Completed
CUST_1471,2023-03-04,Ethernet Cable,20,500,Completed
CUST_1306,2023-04-17,Ethernet Cable,2,50,Completed
CUST_0422,2022-09-29,Monitor 27in,5,1750,Completed
CUST_0010,2023-03-31,Enterprise Server,1,-4500,Returned
CUST_0851,2024-04-04,USB-C Dock,2,360,Completed
CUST_0802,2023-09-29,USB-C Dock,1,180,Completed
CUST_1299,2022-08-30,Ethernet Cable,5,125,Completed
CUST_1987,2024-06-11,USB-C Dock,1,180,Completed
CUST_1672,2022-09-30,Enterprise Server,3,13500,Completed
CUST_0451,2022-05-07,Monitor 27in,2,700,Completed
CUST_1417,2023-09-12,Ethernet Cable,1,25,Completed
CUST_0807,2022-05-06,Enterprise Server,2,9000,Completed
CUST_0150,2022-04-19,Gaming Laptop,1,1500,Completed
CUST_1588,2023-03-03,Enterprise Server,1,4500,Completed
CUST_1952,2023-06-29,Mechanical Keyboard,3,360,Completed
CUST_1468,2023-03-18,Mechanical Keyboard,3,360,Completed
CUST_0325,2023-04-14,Monitor 27in,1,350,Completed
CUST_1745,2023-06-11,Ethernet Cable,3,75,Completed
CUST_0281,2023-10-07,Enterprise Server,1,4500,Completed
CUST_0778,2022-12-05,Gaming Laptop,1,1500,Completed
CUST_1403,2023-09-15,Monitor 27in,2,700,Completed
CUST_1454,2023-08-29,Gaming Laptop,1,1500,Completed
CUST_0324,2023-06-26,USB-C Dock,1,180,Completed
CUST_1109,2023-02-20,USB-C Dock,2,360,Completed
CUST_0055,2023-08-06,Enterprise Server,2,9000,Completed
CUST_1089,2024-01-05,Gaming Laptop,1,1500,Completed
CUST_0993,2023-05-20,USB-C Dock,20,3600,Completed
CUST_0442,2023-12-18,Gaming Laptop,1,1500,Completed
CUST_0256,2023-06-10,USB-C Dock,1,180,Completed
CUST_1762,2023-04-28,Monitor 27in,3,1050,Completed
CUST_1064,2024-01-18,Monitor 27in,1,350,Completed
CUST_0807,2022-08-28,Gaming Laptop,1,1500,Completed
CUST_1378,2023-08-12,USB-C Dock,1,180,Completed
CUST_0700,2023-07-05,Monitor 27in,1,350,Completed
CUST_0375,2023-02-14,Enterprise Server,1,4500,Completed
CUST_0135,2023-12-05,Ethernet Cable,2,50,Completed
CUST_1086,2024-11-24,Mechanical Keyboard,1,120,Completed
CUST_1617,2024-05-23,USB-C Dock,1,180,Completed
CUST_1749,2024-07-21,Monitor 27in,1,350,Completed
CUST_0691,2022-10-17,Mechanical Keyboard,1,120,Completed
CUST_1334,2023-08-22,Ethernet Cable,1,25,Completed
CUST_1970,2023-01-09,Gaming Laptop,1,1500,Completed
CUST_1094,2024-06-13,Mechanical Keyboard,2,240,Completed
CUST_0687,2023-06-07,Ethernet Cable,1,25,Completed
CUST_1228,2023-04-15,Enterprise Server,1,4500,Completed
CUST_0306,2022-10-04,USB-C Dock,2,360,Completed
CUST_0777,2022-12-25,USB-C Dock,2,360,Completed
CUST_0741,2022-04-21,Ethernet Cable,2,50,Completed
CUST_0422,2022-06-27,Ethernet Cable,1,25,Completed
CUST_0047,2023-09-29,USB-C Dock,1,180,Completed
CUST_0118,2023-03-19,Enterprise Server,2,9000,Completed
CUST_0758,2024-03-12,Monitor 27in,2,700,Completed
CUST_0290,2023-01-06,USB-C Dock,2,360,Completed
CUST_0125,2022-11-24,Gaming Laptop,2,3000,Completed
CUST_1887,2022-10-18,Ethernet Cable,1,25,Completed
CUST_0545,2022-12-13,Mechanical Keyboard,1,120,Completed
CUST_0406,2022-07-14,Ethernet Cable,3,75,Completed
CUST_1670,2023-07-15,Gaming Laptop,2,3000,Completed
CUST_1482,2023-05-10,Ethernet Cable,1,25,Completed
CUST_1693,2022-07-02,USB-C Dock,2,360,Completed
CUST_1961,2023-04-30,Gaming Laptop,1,1500,Completed
CUST_1177,2022-08-31,Gaming Laptop,10,15000,Completed
CUST_0669,2023-05-28,Monitor 27in,1,350,Completed
CUST_0398,2022-10-05,Monitor 27in,1,350,Completed
CUST_0695,2024-02-19,Ethernet Cable,1,25,Completed
CUST_1162,2024-01-11,USB-C Dock,2,360,Completed
CUST_1999,2022-06-05,USB-C Dock,1,-180,Returned
CUST_0647,2022-12-12,USB-C Dock,1,180,Completed
CUST_1347,2024-01-18,Gaming Laptop,2,3000,Completed
CUST_1132,2023-01-13,Ethernet Cable,1,-25,Returned
CUST_1900,2023-02-21,Mechanical Keyboard,2,240,Completed
CUST_0947,2023-07-19,Gaming Laptop,1,1500,Completed
CUST_1892,2024-01-31,Enterprise Server,10,45000,Completed
CUST_1755,2024-01-04,Ethernet Cable,1,-25,Returned
CUST_1390,2023-04-29,Enterprise Server,3,13500,Completed
CUST_0857,2023-11-26,Enterprise Server,5,22500,Completed
CUST_0550,2023-12-19,Monitor 27in,1,350,Completed
CUST_0818,2024-09-26,Gaming Laptop,2,3000,Completed
CUST_0236,2022-05-03,Enterprise Server,1,4500,Completed
CUST_0798,2023-04-08,Mechanical Keyboard,1,120,Completed
CUST_0594,2023-10-02,Mechanical Keyboard,3,360,Completed
CUST_0290,2022-10-08,Enterprise Server,1,4500,Completed
CUST_0660,2023-01-31,Ethernet Cable,2,50,Completed
CUST_0444,2024-06-26,Gaming Laptop,3,4500,Completed
CUST_0255,2023-10-28,Ethernet Cable,1,25,Completed
CUST_0817,2023-03-01,USB-C Dock,1,180,Completed
CUST_1294,2023-03-31,Enterprise Server,1,4500,Completed
CUST_0851,2024-09-25,Enterprise Server,1,4500,Completed
CUST_1003,2023-11-25,Enterprise Server,5,22500,Completed
CUST_0254,2023-11-04,Ethernet Cable,1,25,Completed
CUST_0108,2022-12-26,Monitor 27in,2,700,Completed
CUST_1368,2023-11-21,Mechanical Keyboard,3,360,Completed
CUST_0162,2023-10-03,Ethernet Cable,1,25,Completed
CUST_0847,2023-05-24,Enterprise Server,5,22500,Completed
CUST_0021,2024-03-13,Ethernet Cable,1,25,Completed
CUST_1189,2023-11-30,Mechanical Keyboard,1,120,Completed
CUST_1808,2024-08-24,Monitor 27in,2,700,Completed
CUST_0981,2024-11-14,Gaming Laptop,1,1500,Completed
CUST_1865,2023-07-15,Monitor 27in,10,3500,Completed
CUST_1099,2023-12-16,USB-C Dock,1,180,Completed
CUST_0973,2023-06-13,Mechanical Keyboard,5,600,Completed
CUST_0558,2022-12-13,USB-C Dock,1,180,Completed
CUST_1366,2023-03-28,Mechanical Keyboard,1,120,Completed
CUST_0028,2024-04-08,Monitor 27in,1,350,Completed
CUST_1626,2024-05-13,Mechanical Keyboard,1,120,Completed
CUST_1931,2023-03-08,Ethernet Cable,3,-75,Returned
CUST_0301,2024-06-28,Monitor 27in,1,350,Completed
CUST_1398,2022-12-16,Enterprise Server,2,9000,Completed
CUST_0804,2023-04-27,USB-C Dock,1,180,Completed
CUST_0271,2023-03-13,Enterprise Server,1,4500,Completed
CUST_0366,2023-01-16,Ethernet Cable,1,25,Completed
CUST_0131,2023-05-01,Monitor 27in,1,350,Completed
CUST_1863,2023-05-07,Ethernet Cable,2,50,Completed
CUST_0299,2024-05-04,Gaming Laptop,1,1500,Completed
CUST_0688,2023-01-22,Enterprise Server,1,4500,Completed
CUST_0521,2022-08-08,Enterprise Server,1,4500,Completed
CUST_1564,2024-05-14,Gaming Laptop,1,1500,Completed
CUST_1733,2022-02-05,Monitor 27in,2,700,Completed
CUST_1104,2024-05-11,Monitor 27in,1,350,Completed
CUST_0088,2022-08-21,Monitor 27in,1,350,Completed
CUST_1218,2022-11-08,Mechanical Keyboard,5,600,Completed
CUST_1945,2023-08-20,Monitor 27in,2,700,Completed
CUST_1937,2022-10-05,Gaming Laptop,2,3000,Completed
CUST_0966,2023-11-15,Ethernet Cable,1,25,Completed
CUST_1156,2023-09-12,Ethernet Cable,1,25,Completed
CUST_1704,2022-12-01,Ethernet Cable,2,50,Completed
CUST_1300,2022-11-11,Gaming Laptop,2,3000,Completed
CUST_0515,2023-05-30,Enterprise Server,1,4500,Completed
CUST_1929,2023-08-03,Enterprise Server,1,4500,Completed
CUST_1846,2023-02-01,Mechanical Keyboard,5,600,Completed
CUST_1892,2024-04-28,Monitor 27in,1,350,Completed
CUST_1810,2022-09-04,Enterprise Server,3,13500,Completed
CUST_1987,2024-01-20,Mechanical Keyboard,1,120,Completed
CUST_0423,2024-05-12,Mechanical Keyboard,2,240,Completed
CUST_0351,2023-10-06,Monitor 27in,2,700,Completed
CUST_1316,2023-10-16,Mechanical Keyboard,1,120,Completed
CUST_0832,2023-10-21,Enterprise Server,1,4500,Completed
CUST_0265,2023-02-21,Enterprise Server,1,4500,Completed
CUST_1206,2024-02-26,Monitor 27in,1,350,Completed
CUST_1469,2024-05-07,Gaming Laptop,5,7500,Completed
CUST_1790,2023-03-08,Enterprise Server,3,13500,Completed
CUST_0251,2023-04-20,Mechanical Keyboard,3,360,Completed
CUST_0708,2024-02-20,Mechanical Keyboard,3,360,Completed
CUST_0230,2024-04-23,Enterprise Server,20,90000,Completed
CUST_0687,2022-10-08,Ethernet Cable,1,25,Completed
CUST_0372,2024-06-25,Monitor 27in,1,-350,Returned
CUST_1872,2022-12-16,Mechanical Keyboard,1,120,Completed
CUST_0551,2023-02-11,Monitor 27in,1,350,Completed
CUST_0857,2024-02-14,Mechanical Keyboard,3,360,Completed
CUST_1590,2023-10-21,USB-C Dock,1,180,Completed
CUST_1319,2023-10-16,Gaming Laptop,1,1500,Completed
CUST_0727,2022-09-15,Gaming Laptop,2,3000,Completed
CUST_1420,2022-12-31,Ethernet Cable,1,25,Completed
CUST_0660,2023-02-08,Gaming Laptop,2,3000,Completed
CUST_1211,2022-12-26,Enterprise Server,2,9000,Completed
CUST_1068,2023-10-25,Monitor 27in,2,700,Completed
CUST_0725,2024-03-12,Ethernet Cable,1,25,Completed
CUST_1750,2022-10-26,Monitor 27in,2,700,Completed
CUST_1242,2022-04-06,Monitor 27in,1,350,Completed
CUST_1400,2023-12-02,Mechanical Keyboard,1,120,Completed
CUST_1307,2022-10-05,Mechanical Keyboard,1,120,Completed
CUST_0892,2022-10-21,Mechanical Keyboard,2,240,Completed
CUST_0495,2023-10-05,Ethernet Cable,1,-25,Returned
CUST_1581,2024-12-03,Mechanical Keyboard,2,240,Completed
CUST_1136,2024-02-29,Mechanical Keyboard,3,360,Completed
CUST_0244,2023-01-05,Ethernet Cable,1,25,Completed
CUST_1872,2023-06-08,USB-C Dock,1,180,Completed
CUST_1553,2023-04-20,Ethernet Cable,1,25,Completed
CUST_0301,2023-12-05,Monitor 27in,1,350,Completed
CUST_1671,2023-04-22,Mechanical Keyboard,1,120,Completed
CUST_1315,2023-01-20,Gaming Laptop,1,1500,Completed
CUST_1714,2023-08-09,Enterprise Server,2,9000,Completed
CUST_0102,2024-01-18,Enterprise Server,1,4500,Completed
CUST_0622,2024-10-04,Gaming Laptop,5,7500,Completed
CUST_1755,2023-07-17,Ethernet Cable,1,25,Completed
CUST_1217,2023-04-06,Gaming Laptop,1,1500,Completed
CUST_0550,2023-01-19,Mechanical Keyboard,1,120,Completed
CUST_1389,2024-03-24,Monitor 27in,1,350,Completed
CUST_1434,2023-06-13,Monitor 27in,1,350,Completed
CUST_1160,2023-05-09,Ethernet Cable,1,25,Completed
CUST_0838,2023-09-07,Gaming Laptop,20,30000,Completed
CUST_0606,2024-09-03,Enterprise Server,10,45000,Completed
CUST_1100,2024-01-08,USB-C Dock,1,180,Completed
CUST_1137,2022-07-05,Mechanical Keyboard,2,240,Completed
CUST_1295,2023-08-22,Mechanical Keyboard,1,120,Completed
CUST_1760,2024-10-12,Gaming Laptop,10,15000,Completed
CUST_1110,2023-07-14,Monitor 27in,2,700,Completed
CUST_0993,2023-11-01,USB-C Dock,3,540,Completed
CUST_1143,2023-10-17,Mechanical Keyboard,2,240,Completed
CUST_1631,2023-05-05,Ethernet Cable,1,25,Completed
CUST_0249,2024-05-14,Ethernet Cable,3,75,Completed
CUST_0615,2022-11-19,Ethernet Cable,2,50,Completed
CUST_0962,2024-02-28,USB-C Dock,2,360,Completed
CUST_1170,2024-03-12,USB-C Dock,3,540,Completed
CUST_1807,2023-02-17,Ethernet Cable,3,75,Completed
CUST_0170,2023-06-04,Monitor 27in,1,350,Completed
CUST_1448,2024-08-23,Monitor 27in,1,350,Completed
CUST_0930,2023-02-04,Enterprise Server,1,4500,Completed
CUST_0711,2023-01-28,Ethernet Cable,1,25,Completed
CUST_1117,2022-07-09,Gaming Laptop,3,4500,Completed
CUST_0768,2024-01-29,Monitor 27in,1,350,Completed
CUST_1151,2022-07-23,Ethernet Cable,2,50,Completed
CUST_1828,2024-03-12,Enterprise Server,1,4500,Completed
CUST_1001,2022-09-30,Gaming Laptop,1,1500,Completed
CUST_0534,2023-05-21,Monitor 27in,1,350,Completed
CUST_0432,2024-06-08,USB-C Dock,1,180,Completed
CUST_1076,2023-07-05,Monitor 27in,1,350,Completed
CUST_1923,2024-03-09,Gaming Laptop,1,1500,Completed
CUST_0012,2024-02-15,Monitor 27in,2,700,Completed
CUST_1484,2022-05-21,Monitor 27in,1,350,Completed
CUST_1604,2023-11-01,USB-C Dock,5,900,Completed
CUST_0457,2022-03-14,Mechanical Keyboard,2,240,Completed
CUST_1065,2023-12-09,USB-C Dock,1,180,Completed
CUST_1110,2022-10-18,Enterprise Server,1,4500,Completed
CUST_0162,2023-12-16,Ethernet Cable,1,25,Completed
CUST_0990,2023-02-25,Enterprise Server,1,4500,Completed
CUST_0523,2023-05-15,Ethernet Cable,1,25,Completed
CUST_1023,2023-01-17,Ethernet Cable,1,25,Completed
CUST_0912,2022-03-04,USB-C Dock,1,180,Completed
CUST_1985,2022-07-30,USB-C Dock,2,360,Completed
CUST_0333,2022-09-28,Gaming Laptop,3,4500,Completed
CUST_1454,2023-06-28,Enterprise Server,1,4500,Completed
CUST_0680,2023-08-10,Ethernet Cable,2,50,Completed
CUST_1906,2023-02-01,Ethernet Cable,1,25,Completed
CUST_1891,2022-05-24,Mechanical Keyboard,2,240,Completed
CUST_1717,2022-11-10,Mechanical Keyboard,1,120,Completed
CUST_0137,2023-09-28,Ethernet Cable,1,25,Completed
CUST_0637,2023-08-27,USB-C Dock,2,360,Completed
CUST_0418,2023-07-21,Gaming Laptop,1,1500,Completed
CUST_1948,2022-08-18,Mechanical Keyboard,2,240,Completed
CUST_0298,2024-08-19,Ethernet Cable,1,25,Completed
CUST_0391,2022-07-27,Ethernet Cable,20,500,Completed
CUST_1640,2023-01-24,Gaming Laptop,1,1500,Completed
CUST_1576,2023-06-16,Mechanical Keyboard,1,120,Completed
CUST_0422,2023-03-30,Enterprise Server,2,9000,Completed
CUST_1176,2024-08-12,USB-C Dock,1,180,Completed
CUST_0828,2024-02-25,USB-C Dock,2,360,Completed
CUST_0450,2023-06-30,Monitor 27in,10,3500,Completed
CUST_1255,2022-12-06,Enterprise Server,3,13500,Completed
CUST_1330,2022-09-18,Enterprise Server,1,4500,Completed
CUST_0917,2024-02-09,USB-C Dock,2,360,Completed
CUST_1478,2024-02-12,Monitor 27in,3,1050,Completed
CUST_1561,2022-11-13,Enterprise Server,2,9000,Completed
CUST_1821,2023-07-09,Enterprise Server,3,13500,Completed
CUST_1180,2022-02-02,Gaming Laptop,1,1500,Completed
CUST_1386,2023-12-09,Mechanical Keyboard,1,120,Completed
CUST_1285,2023-12-26,Enterprise Server,1,4500,Completed
CUST_1676,2024-06-20,Mechanical Keyboard,1,120,Completed
CUST_1624,2024-01-19,USB-C Dock,1,180,Completed
CUST_1521,2023-03-07,Enterprise Server,2,9000,Completed
CUST_1883,2024-08-26,Mechanical Keyboard,3,360,Completed
CUST_0183,2023-12-06,Monitor 27in,3,1050,Completed
CUST_1578,2023-05-14,Gaming Laptop,1,1500,Completed
CUST_1054,2024-09-23,Enterprise Server,1,4500,Completed
CUST_1787,2023-06-27,Mechanical Keyboard,1,120,Completed
CUST_0086,2022-10-14,Ethernet Cable,20,500,Completed
CUST_1416,2024-08-09,Gaming Laptop,2,3000,Completed
CUST_0517,2024-05-01,USB-C Dock,1,180,Completed
CUST_1801,2023-01-21,Gaming Laptop,5,7500,Completed
CUST_1906,2023-05-09,Mechanical Keyboard,1,120,Completed
CUST_0361,2023-02-13,Gaming Laptop,3,4500,Completed
CUST_0409,2022-06-23,Ethernet Cable,10,250,Completed
CUST_0140,2022-08-24,Monitor 27in,1,350,Completed
CUST_1277,2023-05-25,Monitor 27in,1,350,Completed
CUST_0627,2023-07-11,Gaming Laptop,1,1500,Completed
CUST_0873,2022-09-19,Enterprise Server,3,-13500,Returned
CUST_0116,2023-03-10,Gaming Laptop,1,1500,Completed
CUST_0831,2022-10-15,USB-C Dock,1,-180,Returned
CUST_1929,2023-05-14,Gaming Laptop,1,1500,Completed
CUST_0445,2022-09-05,USB-C Dock,2,360,Completed
CUST_0737,2023-12-16,Gaming Laptop,1,1500,Completed
CUST_1150,2023-04-09,USB-C Dock,5,900,Completed
CUST_0324,2023-07-20,USB-C Dock,3,540,Completed
CUST_0720,2023-03-01,Ethernet Cable,1,25,Completed
CUST_0082,2022-08-28,Mechanical Keyboard,1,120,Completed
CUST_0451,2022-11-17,Enterprise Server,2,9000,Completed
CUST_1036,2024-05-19,Monitor 27in,2,700,Completed
CUST_1654,2022-07-28,Enterprise Server,1,4500,Completed
CUST_1918,2023-04-13,USB-C Dock,1,180,Completed
CUST_0210,2024-02-03,Ethernet Cable,2,50,Completed
CUST_0240,2023-11-02,Monitor 27in,1,350,Completed
CUST_1460,2023-01-02,Mechanical Keyboard,3,-360,Returned
CUST_0595,2023-07-15,Ethernet Cable,2,50,Completed
CUST_0997,2022-12-01,Monitor 27in,1,350,Completed
CUST_1781,2023-06-01,Enterprise Server,1,4500,Completed
CUST_1831,2024-01-29,USB-C Dock,20,3600,Completed
CUST_1519,2023-08-26,USB-C Dock,1,180,Completed
CUST_0924,2022-03-25,Gaming Laptop,2,3000,Completed
CUST_0433,2023-09-09,Monitor 27in,1,350,Completed
CUST_1232,2023-07-10,Enterprise Server,2,9000,Completed
CUST_1756,2023-11-30,USB-C Dock,10,1800,Completed
CUST_1986,2024-09-10,USB-C Dock,1,180,Completed
CUST_1578,2024-02-07,USB-C Dock,1,180,Completed
CUST_0304,2023-10-31,USB-C Dock,1,180,Completed
CUST_0082,2022-07-31,Enterprise Server,1,4500,Completed
CUST_0930,2022-11-25,Ethernet Cable,1,25,Completed
CUST_1527,2023-01-27,USB-C Dock,1,180,Completed
CUST_1387,2023-09-30,Mechanical Keyboard,1,120,Completed
CUST_0746,2022-10-11,Enterprise Server,2,9000,Completed
CUST_1176,2024-09-08,Monitor 27in,1,350,Completed
CUST_1421,2024-01-02,Ethernet Cable,1,25,Completed
CUST_0263,2024-04-15,Mechanical Keyboard,1,120,Completed
CUST_0745,2023-02-16,USB-C Dock,1,180,Completed
CUST_0943,2023-02-04,Enterprise Server,1,4500,Completed
CUST_0698,2023-04-12,Ethernet Cable,1,25,Completed
CUST_0779,2024-06-08,USB-C Dock,1,180,Completed
CUST_1629,2024-01-20,Gaming Laptop,1,1500,Completed
CUST_1257,2022-11-09,Monitor 27in,1,350,Completed
CUST_0796,2023-12-17,Gaming Laptop,1,1500,Completed
CUST_1007,2023-09-30,Gaming Laptop,5,7500,Completed
